Isotope_Atom,atom_chiral_undef,cid,Log P_Xlogp3,Heavy_Atom,Compound Complexity_N/A,bond_chiral_undef,charge,Topological_Polar Surface Area,atom_chiral_def,bond_chiral_def,Molecular Weight_N/A,Weight_Monoisotopic,Covalent_Unit,Count_Hydrogen Bond Acceptor,Count_Hydrogen Bond Donor,Mass_Exact,Count_Rotatable Bond
3.4,32.3,0,0,0,2,0,5,1,21,321,288.4,92253,288.220163521,0,1,1,288.220163521
2.5,64.3,0,0,0,5,0,4,1,31,681,420.5,54385,420.22130633,0,1,2,420.22130633
-0.2,60.4,0,0,0,3,0,3,1,11,134,161.20,10917,161.10519334,0,1,1,161.10519334
1.7,53,0,0,0,5,0,8,1,27,443,388.9,1549000,388.1553704,0,1,1,388.1553704
-2.7,104,0,0,0,5,0,3,1,14,209,197.19,6047,197.06880783,0,4,1,197.06880783
-0.4,73.3,0,0,0,8,0,2,1,26,634,361.4,149096,361.14378429,0,1,1,361.14378429
-1.2,216,0,0,0,10,0,9,1,34,911,473.4,135398559,473.16589610,0,7,2,473.16589610
3,20.2,0,0,0,1,0,1,1,11,120,156.26,16666,156.151415257,0,1,3,156.151415257
4.7,41,0,0,0,4,0,5,1,23,378,328.5,72287,328.16093457,0,0,1,328.16093457
3.3,37.3,0,0,0,2,0,2,1,23,609,312.4,13109,312.208930132,0,1,6,312.208930132
3.1,23.5,0,0,0,2,0,0,1,19,357,257.37,5359272,257.177964357,0,1,3,257.177964357
2.3,113,0,0,0,6,0,3,1,21,549,280.28,3033825,280.10725903,0,2,1,280.10725903
2.4,92.8,0,0,0,5,0,5,1,24,420,776.87,5819,776.6867,0,3,1,776.6867
2.3,32.3,0,0,0,2,0,5,1,17,228,234.34,3676,234.173213330,0,1,0,234.173213330
-1.6,107,0,0,0,6,0,7,1,21,373,294.30,42963,294.12157168,0,3,0,294.12157168
6,35.6,0,0,0,5,0,9,1,36,623,491.6,3926,491.27481907,0,1,0,491.27481907
-6.8,726,0,0,0,28,0,13,1,101,3030,1526.8,16158208,1525.3899216,0,19,14,1525.3899216
1.9,113,0,0,0,7,0,4,1,35,885,472.5,10096344,472.23352217,0,1,1,472.23352217
0.2,148,0,0,0,8,0,7,1,27,498,406.5,3000540,406.21375798,0,5,9,406.21375798
0.7,71.1,0,0,0,6,0,4,1,24,472,337.35,441401,337.14378429,0,1,1,337.14378429
1.7,92.8,0,0,0,5,0,5,1,23,402,650.97,5920,650.7901,0,3,1,650.7901
-8.6,365,0,0,0,20,13,19,1,50,1170,730.7,77910626,730.27562525,0,12,0,730.27562525
-3.4,1510,0,0,0,55,0,132,1,266,8760,3751,16134956,3749.9498161,0,54,31,3748.9464612
1.2,81.1,0,0,0,3,0,8,1,19,252,263.38,11597698,263.199762429,0,3,2,263.199762429
-2.9,133,0,0,0,7,0,12,1,29,550,405.5,5362119,405.22637110,0,4,3,405.22637110
N/A,0,0,0,0,0,0,0,1,1,0,7.0,3028194,7.01600343,0,0,0,7.01600343
-30.8,2090,0,0,0,77,0,170,1,342,11800,4858,90472060,4857.5510314,0,70,42,4855.5443218
3.8,40.5,0,0,0,3,0,6,1,25,412,337.5,101616,337.204179104,0,1,3,337.204179104
0.5,157,0,0,0,7,0,4,1,21,489,311.63,44564,310.9945126,0,4,0,310.9945126
6.8,23.6,0,0,0,3,0,7,1,30,523,419.0,3947,418.1811912,0,0,0,418.1811912
2.6,33.6,0,0,0,2,1,3,1,16,263,259.13,30668,258.0326684,0,1,0,258.0326684
-0.8,72.9,0,0,0,8,1,3,1,25,585,351.35,3948,351.13944780,0,2,0,351.13944780
8.6,61.4,0,0,0,9,0,10,1,50,1110,693.7,9853053,693.27899640,0,2,0,693.27899640
2.8,61.8,0,0,0,3,0,3,1,15,219,233.69,3950,233.0931045,0,1,0,233.0931045
5,43.8,0,0,0,3,0,7,1,34,623,477.0,3955,476.2230560,0,1,0,476.2230560
5.9,120,0,0,0,5,0,15,1,46,940,628.8,92727,628.36247064,0,4,4,628.36247064
2.9,97.3,0,1,0,7,0,2,1,33,891,464.9,3033860,464.1363662,0,0,0,464.1363662
5.2,42.4,0,0,0,3,0,2,1,27,569,382.9,3957,382.1448057,0,0,0,382.1448057
2.4,61.7,0,0,0,3,1,1,1,21,443,321.2,3958,320.0119330,0,2,0,320.0119330
1.5,110,0,0,0,7,0,0,1,30,700,406.4,71731823,406.15535203,0,1,1,406.15535203
2.4,52.9,0,0,0,3,1,1,1,22,471,335.2,13314,334.0275830,0,1,0,334.0275830
4.3,92.5,0,0,0,5,0,8,1,30,520,422.9,3961,422.1621871,0,2,0,422.1621871
2.6,83.8,0,0,0,5,0,3,1,27,745,394.9,9865442,394.1547017,0,2,7,394.1547017
4.3,72.8,0,0,0,5,0,7,1,29,666,404.5,53232,404.25627424,0,1,8,404.25627424
3.1,28.1,0,0,0,3,0,1,1,23,450,327.8,3964,327.1138399,0,0,0,327.1138399
4,83.8,0,0,0,7,0,11,1,27,525,390.5,157920,390.22178044,0,2,4,390.22178044
4.4,97.8,0,0,0,8,0,5,1,33,776,452.4,16678941,452.11837800,0,2,0,452.11837800
8.7,23.5,0,1,0,2,1,10,1,35,671,528.9,6437380,527.154948,0,1,0,527.154948
4.2,49.3,0,0,0,4,0,4,1,20,342,293.72,151166,293.0618845,0,2,0,293.0618845
5.4,85,0,0,0,6,0,5,1,35,804,492.7,213046,492.25589758,0,0,6,492.25589758
3.9,190,0,0,0,14,0,4,1,56,1530,784.9,57327016,784.27781479,0,4,7,784.27781479
N/A,557,0,0,1,26,0,23,2,101,2690,1609.5,76966897,1608.51510,0,14,10,1608.51510
-4.4,243,0,0,0,13,0,10,1,43,1230,602.6,54707177,602.25879342,0,9,6,602.25879342
4.5,20.2,0,0,0,1,0,1,1,21,523,284.4,5857,284.214015512,0,1,6,284.214015512
-3,89.3,0,0,0,4,0,5,1,10,106,146.19,5962,146.105527694,0,3,1,146.105527694
2.7,51.4,0,0,0,2,0,3,1,25,544,338.4,28864,338.21066147,0,2,2,338.21066147
3.7,137,0,0,0,10,0,11,1,32,642,588.3,16004692,587.96130,0,2,0,585.96335
-1.4,40.5,0,0,0,2,0,1,1,4,6,62.07,174,62.036779430,0,2,0,62.036779430
N/A,209,0,0,0,40,0,0,49,57,62.2,1115.3,122706784,1114.755409,0,32,0,1111.757062
N/A,0,0,0,0,0,0,0,1,1,0,24.305,5462224,23.9850417,0,0,0,23.9850417
N/A,63.2,0,0,0,3,0,0,2,5,18.8,84.31,11029,83.9697855,0,0,0,83.9697855
N/A,2,0,0,0,2,0,0,3,3,0,58.320,73981,57.9905210,0,2,0,57.9905210
N/A,17.1,0,0,0,1,0,0,1,2,2,40.305,14792,39.9799563,0,0,0,39.9799563
N/A,80.3,0,0,0,4,0,30,3,41,196,591.2,11177,590.5124524,0,0,0,590.5124524
N/A,145,0,0,0,8,0,2,3,13,141,260.86,5311266,259.8601799,0,0,0,259.8601799
2.4,128,0,0,0,8,1,11,1,19,341,330.4,4004,330.03606767,0,0,0,330.03606767
-1.3,94.8,0,0,0,5,1,3,1,9,129,134.09,525,134.02152329,0,3,0,134.02152329
0.6,57.5,0,0,0,3,1,2,1,11,138,152.15,1292,152.047344113,0,2,0,152.047344113
N/A,0,0,0,0,0,0,0,1,1,0,54.93804,23930,54.938043,0,0,0,54.938043
-3.1,121,0,0,0,6,0,5,1,12,105,182.17,6251,182.07903816,0,6,4,182.07903816
4.6,12,0,0,0,1,0,4,1,21,339,277.4,4011,277.183049738,0,1,0,277.183049738
5.1,63.1,0,0,0,6,0,8,1,37,751,513.7,3002977,513.32791727,0,1,3,513.32791727
2.2,99.8,0,0,0,6,0,4,1,24,447,376.2,471161,375.0752615,0,4,4,375.0752615
2.1,61.4,0,0,0,3,0,4,1,20,411,273.33,117761397,273.147726857,0,2,1,273.147726857
2.2,35.8,0,0,0,2,1,1,1,20,419,284.74,4020,284.0716407,0,1,0,284.0716407
2.8,84.1,0,0,0,4,0,4,1,22,423,295.29,4030,295.09569129,0,2,0,295.09569129
5.2,57.2,0,0,0,6,1,14,1,31,494,429.5,4031,429.25152322,0,0,0,429.25152322
3.5,8.2,0,0,0,1,0,2,1,21,349,276.4,22530,276.162648646,0,0,0,276.162648646
-0.1,107,0,0,0,6,0,7,1,23,443,387.23,54158,386.04773,0,3,0,386.04773
5.8,6.5,0,0,0,2,1,5,1,28,447,390.9,4034,390.1862766,0,0,0,390.1862766
-0.5,53.3,0,0,0,4,0,3,1,8,86.1,135.19,29145,135.03539970,0,2,1,135.03539970
4.4,15.6,0,0,0,2,0,1,1,19,336,270.75,4041,270.0923762,0,0,0,270.0923762
-3.3,115,0,0,0,6,0,2,1,9,151,176.00,16124,175.96396190,0,4,0,175.96396190
3.5,54.4,0,0,0,3,0,1,1,25,664,344.5,10631,344.23514488,0,1,7,344.23514488
5.1,49.3,0,0,0,3,0,3,1,18,292,241.28,4044,241.110278721,0,2,0,241.110278721
3.6,45.2,0,0,0,9,0,2,1,26,483,378.31,40692,378.11668211,0,2,2,378.11668211
0.9,124,0,0,0,7,1,5,1,23,628,382.9,4047,382.0423918,0,1,0,382.0423918
2.6,54.4,0,0,0,3,0,1,1,25,717,342.5,19090,342.21949481,0,1,6,342.21949481
-2.8,113,0,0,0,6,0,6,1,13,134,195.21,8567,195.11067264,0,6,4,195.11067264
0.8,54.1,0,0,0,2,0,4,1,17,270,232.28,896,232.121177757,0,2,0,232.121177757
3,136,0,0,0,7,0,2,1,23,628,351.4,54677470,351.03474825,0,2,0,351.03474825
3.3,20.3,0,0,0,3,0,5,1,19,278,263.35,15387,263.16854249,0,0,0,263.16854249
-0.5,66.6,0,0,0,4,0,8,1,19,265,305.20,460612,304.0745332,0,2,1,304.0745332
3.3,26,0,0,0,1,2,0,1,13,240,179.30,4054,179.167399674,0,1,0,179.167399674
3,17.1,0,0,0,1,0,5,1,10,89.4,142.24,21888462,142.135765193,0,0,0,142.135765193
2.7,17.1,0,0,0,1,0,1,1,11,149,154.25,26447,154.135765193,0,0,2,154.135765193
5,26.3,0,0,0,2,3,6,1,17,235,240.38,78941,240.208930132,0,0,0,240.208930132
6,37.4,0,0,0,4,1,9,1,28,461,400.0,237,399.2077403,0,1,0,399.2077403
3.2,46.5,1,0,0,3,1,5,1,25,432,340.4,4057,340.19126869,0,1,0,340.19126869
1.9,32.3,0,0,0,2,1,2,1,18,282,246.35,4062,246.173213330,0,1,0,246.173213330
0.7,105,0,0,0,4,0,8,1,15,212,218.25,4064,218.12665706,0,2,0,218.12665706
3.4,23.5,0,0,0,2,1,2,1,17,243,233.35,41049,233.177964357,0,1,0,233.177964357
3.3,28.6,0,0,0,4,0,7,1,21,277,285.4,4992,285.184112366,0,0,0,285.184112366
4.6,31.8,0,0,0,3,1,2,1,23,398,322.5,4066,322.15036988,0,0,0,322.15036988
-0.4,27,0,0,0,2,0,1,1,4,10,77.15,6058,77.02992040,0,2,0,77.02992040
0,85.2,0,0,0,2,0,0,1,10,190,152.18,667490,152.01566732,0,2,0,152.01566732
-2.4,135,0,0,0,7,0,5,1,26,679,383.5,441130,383.15149208,0,3,6,383.15149208
1.3,83.6,0,0,0,4,0,1,1,11,160,153.14,4075,153.042593085,0,3,0,153.042593085
N/A,66.6,0,0,0,4,0,2,2,8,123,164.18,23662354,163.95778065,0,1,0,163.95778065
4.1,37.3,0,0,0,2,0,0,1,22,486,304.5,15020,304.240230259,0,1,8,304.240230259
4,29.5,0,0,0,2,0,2,1,23,519,310.4,6291,310.193280068,0,1,5,310.193280068
-0.4,66.5,0,0,0,3,0,2,1,12,140,167.20,5906,167.094628657,0,3,2,167.094628657
2.2,47.6,0,0,0,3,1,3,1,16,247,221.25,15459,221.10519334,0,1,0,221.10519334
3.8,46.5,0,0,0,3,0,5,1,30,607,403.5,28693,403.22597718,0,1,3,403.22597718
-1.3,91.5,0,0,0,1,0,2,1,9,132,129.16,4091,129.10144537,0,3,0,129.10144537
0.9,37.3,0,0,0,2,0,1,1,6,83.5,86.09,4093,86.036779430,0,1,0,86.036779430
3.9,20.3,0,0,0,2,1,7,1,23,346,309.4,4095,309.209264485,0,0,0,309.209264485
3.6,37.3,0,0,0,2,0,0,1,22,589,300.4,6300,300.208930132,0,1,6,300.208930132
0.3,13,0,0,0,4,0,0,1,10,84.8,140.19,4101,140.106196400,0,0,0,140.106196400
6.9,43.4,0,0,0,3,0,7,1,30,709,414.6,248271,414.31339520,0,0,7,414.31339520
1.2,130,0,0,0,7,0,5,1,26,600,380.4,6087,380.10420754,0,2,3,380.10420754
-1.9,88.6,0,0,0,4,0,4,1,9,97,149.21,6137,149.05104977,0,2,1,149.05104977
0.6,91,0,0,0,5,1,7,1,17,236,241.24,4107,241.09502258,0,2,0,241.09502258
4.1,118,0,0,0,10,0,10,1,44,1000,608.7,71798,608.27338086,0,1,6,608.27338086
-1.8,211,0,0,0,12,0,9,1,33,704,454.4,126941,454.17131583,0,5,1,454.17131583
0.5,64.7,0,0,0,4,2,4,1,15,189,211.26,6082,211.12084340,0,2,0,211.12084340
1.9,48.7,0,0,0,4,0,1,1,16,325,216.19,4114,216.04225873,0,0,0,216.04225873
2.2,9.2,0,0,0,3,0,2,1,8,75.7,164.96,4116,163.9607265,0,0,0,163.9607265
1.4,126,0,0,0,7,1,2,1,20,571,360.2,4121,358.9568036,0,2,0,358.9568036
-0.5,20.2,0,0,0,1,0,0,1,2,2,32.042,887,32.026214747,0,1,0,32.026214747
-1,69.4,0,0,0,4,0,5,1,10,133,145.16,157922,145.07389321,0,1,0,145.07389321
2,46.5,0,0,0,3,0,2,1,11,136,152.15,7456,152.047344113,0,1,0,152.047344113
0.8,39.2,0,0,0,3,0,2,1,10,125,137.14,7151,137.047678466,0,0,0,137.047678466
2.3,46.5,0,0,0,3,0,2,1,11,144,152.15,4133,152.047344113,0,1,0,152.047344113
-1,102,0,0,0,11,8,12,1,31,496,454.5,51063134,454.24141202,0,0,2,454.24141202
0.9,45.6,0,0,0,2,0,0,1,8,156,149.60,33344,148.9702126,0,0,0,148.9702126
-1.9,104,0,0,0,5,0,3,1,15,246,211.21,38853,211.08445790,0,4,1,211.08445790
1.7,23.5,0,0,0,2,2,3,1,13,141,179.26,4374,179.131014166,0,1,0,179.131014166
2.3,68.4,0,0,0,3,0,4,1,25,549,339.4,8226,339.19467705,0,3,3,339.19467705
0,45.6,0,0,0,2,0,0,1,7,121,115.16,39800,115.00918496,0,0,0,115.00918496
1.6,66.8,1,0,0,4,1,2,1,26,664,356.4,5361918,356.18618331,0,2,4,356.18618331
0.2,38.3,0,0,0,3,2,4,1,17,249,233.31,4158,233.141578849,0,1,0,233.141578849
1.8,66.5,0,0,0,3,1,2,1,18,388,246.26,8271,246.10044231,0,1,0,246.10044231
1.9,94.8,0,0,0,5,0,2,1,27,754,374.5,6741,374.20932405,0,3,8,374.20932405
N/A,9.5,0,0,0,3,0,4,2,29,542,408.0,11057,407.2128257,0,0,0,407.2128257
2.2,43.9,1,0,0,3,0,1,1,20,483,284.4,4139,284.12214376,0,0,0,284.12214376
0.8,46.2,0,0,0,2,1,2,1,13,231,183.25,4162,183.125928785,0,1,0,183.125928785
2.3,57.5,0,0,0,3,0,4,1,26,578,353.5,9681,353.21032711,0,2,3,353.21032711
2.7,67.8,0,0,0,5,1,8,1,22,348,309.4,31477,309.19400834,0,2,0,309.19400834
-1.6,83.6,0,0,0,4,0,3,1,14,211,195.21,441350,195.08954328,0,3,1,195.08954328
2.6,67.6,0,0,0,4,0,7,1,20,300,299.79,4168,299.1400546,0,2,0,299.1400546
4.1,101,0,0,0,5,1,2,1,24,594,365.8,4170,365.0600902,0,2,0,365.0600902
1.9,50.7,0,0,0,4,1,9,1,19,215,267.36,4171,267.18344366,0,2,0,267.18344366
-0.4,169,0,0,0,8,1,5,1,32,719,789.1,443944,788.8541,0,6,4,788.8541
0,83.9,0,0,0,4,0,2,1,12,170,171.15,4173,171.06439116,0,1,0,171.06439116
2,42.9,0,0,0,3,0,3,1,17,275,226.27,4174,226.110613074,0,0,0,226.110613074
4,46.5,0,0,0,3,0,3,1,18,281,242.27,71645,242.094294304,0,1,0,242.094294304
2.1,35.3,0,0,0,2,1,3,1,13,139,179.26,4178,179.131014166,0,1,0,179.131014166
-0.2,207,0,0,0,9,0,6,1,36,1080,539.6,656511,539.11445512,0,3,4,539.11445512
3.4,6.5,0,0,0,2,1,0,1,20,342,264.4,4184,264.162648646,0,0,0,264.162648646
5.8,67.5,0,0,0,6,0,12,1,36,709,495.6,60663,495.28972024,0,1,2,495.28972024
-1.6,519,0,0,0,24,0,18,1,89,2580,1270.3,477468,1269.43835072,0,16,15,1269.43835072
5.3,27.1,0,0,0,2,1,6,1,25,417,416.1,4189,415.983074,0,0,0,413.986024
2.5,30.2,0,0,0,3,0,1,1,23,471,325.8,4192,325.0782033,0,0,0,325.0782033
-0.6,93.8,0,0,0,5,1,6,1,18,262,254.28,4195,254.12665706,0,3,0,254.12665706
4.8,77.7,0,0,0,4,0,3,1,43,1140,570.6,9829523,570.22670545,0,1,4,570.22670545
N/A,388,0,0,0,20,0,58,3,87,1950,1277.5,123133557,1276.74102120,0,10,9,1276.74102120
3.8,40.5,0,0,0,3,0,3,1,32,921,429.6,55245,429.266779359,0,1,5,429.266779359
-2.3,93,0,0,0,5,0,1,1,11,132,163.17,176077,163.08445790,0,5,4,163.08445790
-0.6,84.2,0,0,0,5,0,4,1,15,190,219.28,51634,219.14705815,0,4,4,219.14705815
0,65.8,0,0,0,3,0,1,1,16,419,211.22,4197,211.074561919,0,1,0,211.074561919
-0.6,165,0,0,0,9,0,3,1,33,971,457.5,54675783,457.18490021,0,5,4,457.18490021
1.2,88.9,0,0,0,3,0,1,1,15,329,209.25,4201,209.12766012,0,3,0,209.12766012
2.1,129,0,0,0,6,0,9,1,28,467,396.5,9865528,396.16199719,0,4,1,396.16199719
3.3,19.4,0,0,0,3,1,0,1,20,345,265.35,4205,265.157897619,0,0,0,265.157897619
3.7,83.8,0,1,0,5,1,14,1,27,487,382.5,5282381,382.27192431,0,2,3,382.27192431
-0.4,147,0,0,0,8,0,4,1,24,757,334.33,5746,334.12771969,0,3,4,334.12771969
6.2,0,0,0,0,0,1,3,1,18,248,320.0,4211,319.950711,0,0,0,317.953661
1,163,0,0,0,10,0,12,1,32,571,444.5,4212,444.20088463,0,8,0,444.20088463
8.7,145,2,1,0,14,2,30,1,74,1550,1029.3,5281042,1028.56095523,0,0,2,1028.56095523
3.2,65.8,0,0,0,5,0,5,1,32,728,432.5,65906,432.20738760,0,1,0,432.20738760
1.5,41.6,0,0,0,3,0,4,1,18,262,268.74,4235,268.0978555,0,1,0,268.0978555
1.7,79.4,0,0,0,3,1,5,1,19,302,273.4,4236,273.08234989,0,1,0,273.08234989
1.2,114,0,0,0,8,0,12,1,36,742,498.6,91270,498.23660143,0,2,3,498.23660143
-0.8,141,0,0,0,7,0,6,1,23,534,329.31,145996610,329.12229995,0,4,4,329.12229995
N/A,0,0,0,0,0,0,0,1,1,0,95.95,23932,97.905404,0,0,0,97.905404
N/A,0,0,0,1,0,0,0,1,1,0,98.907707,104976,98.907707,0,0,0,98.907707
2.6,103,0,0,0,7,0,6,1,31,615,414.5,25062766,414.18042397,0,2,0,414.18042397
2.7,74.6,0,0,0,4,0,2,1,28,806,427.4,441335,426.1364648,0,2,8,426.1364648
7.7,95.7,0,1,0,5,0,12,1,41,891,586.2,5281040,585.2104429,0,2,1,585.2104429
0.8,52.9,0,0,0,4,0,0,1,21,494,285.34,5288826,285.13649347,0,2,5,285.13649347
0.6,82.1,0,0,0,8,0,4,1,29,727,401.4,152946,401.17508442,0,2,2,401.17508442
3.2,38.8,0,0,0,4,0,7,1,20,304,279.37,4260,279.18344366,0,0,0,279.18344366
0.6,71.4,0,0,0,4,0,3,1,16,275,241.68,4810,241.0730377,0,2,0,241.0730377
3,146,0,1,0,9,0,17,1,35,694,500.6,446596,500.29853298,0,4,8,500.29853298
3.2,93.1,0,1,0,6,0,6,1,23,485,320.3,446541,320.12598835,0,2,0,320.12598835
N/A,9.7,0,1,0,4,0,2,2,15,224,251.15,6433396,250.0752019,0,0,0,250.0752019
5.3,24.1,0,0,0,2,0,4,1,20,259,266.4,92093,266.178298710,0,2,0,266.178298710
4.4,78.5,0,0,0,4,0,3,1,17,244,264.4,7232,264.07549087,0,1,0,264.07549087
6.4,46.5,0,0,0,3,0,6,1,27,524,372.5,5284592,372.26644501,0,1,2,372.26644501
3.1,26.3,0,0,0,2,0,4,1,17,262,228.29,4409,228.115029749,0,0,0,228.115029749
0.7,82,0,0,0,5,1,6,1,22,344,309.4,39147,309.19400834,0,4,2,309.19400834
0.8,475,0,0,0,15,0,33,1,96,2730,1322.5,25077405,1321.63562577,0,16,9,1321.63562577
4.8,38.8,0,0,0,4,2,11,1,28,465,383.5,4417,383.24604391,0,0,0,383.24604391
0.2,73.2,0,0,0,5,0,2,1,26,597,357.4,5311304,357.19400834,0,3,5,357.19400834
1.4,70.5,0,0,0,5,0,2,1,17,378,232.23,4421,232.08479225,0,1,0,232.08479225
2.7,52.9,0,0,0,4,0,2,1,25,618,339.4,5284594,339.18344366,0,2,4,339.18344366
-0.5,73.2,0,0,0,5,1,2,1,24,555,329.4,44230574,329.16270821,0,3,4,329.16270821
2.1,70,0,0,0,5,0,2,1,24,594,327.4,5284596,327.14705815,0,2,4,327.14705815
1.9,70,0,0,0,5,0,2,1,25,621,341.4,5360515,341.16270821,0,2,4,341.16270821
2.6,37.3,0,0,0,2,0,0,1,20,466,274.4,9904,274.193280068,0,1,6,274.193280068
2.1,24.4,0,0,0,1,0,2,1,16,272,210.27,4436,210.115698455,0,1,0,210.115698455
3.3,46.5,0,0,0,3,0,3,1,17,277,230.26,156391,230.094294304,0,1,1,230.094294304
2,73.6,0,0,0,4,0,5,1,23,483,335.5,4440,335.16674822,0,2,0,335.16674822
-1.3,231,0,5,0,14,0,3,1,47,1220,665.7,5284447,665.30474055,0,7,14,665.30474055
3.2,66.4,0,0,0,3,0,6,1,23,393,317.4,5311309,317.19909372,0,2,1,317.19909372
-0.9,57.6,0,0,0,3,0,1,1,9,138,129.11,95286,129.042593085,0,1,0,129.042593085
3,71,0,0,0,7,4,6,1,29,483,405.4,71301,405.17516460,0,3,0,405.17516460
2.2,121,0,0,0,8,0,5,1,27,753,371.3,50294,371.10050188,0,2,0,371.10050188
4.3,51.6,0,0,0,5,0,10,1,33,649,470.0,4449,469.2244530,0,0,0,469.2244530
2.9,12.5,0,0,0,2,1,1,1,19,274,253.34,4450,253.146664230,0,0,0,253.146664230
-0.7,149,0,0,0,9,0,3,1,21,377,297.27,3011155,297.10731860,0,4,4,297.10731860
5.7,127,0,0,0,6,0,10,1,40,829,567.8,64143,567.31307810,0,4,5,567.31307810
-9,353,0,0,0,19,0,9,1,42,872,614.6,8378,614.31228554,0,13,19,614.31228554
1.5,29.5,1,0,0,2,0,3,1,16,246,223.29,4456,223.144652853,0,0,0,223.144652853
1.9,86.2,0,0,0,3,0,4,1,19,337,254.28,151075,254.105527694,0,2,0,254.105527694
4.9,112,0,1,0,8,0,11,1,40,881,557.0,9915743,556.1989665,0,2,0,556.1989665
4.6,94.3,0,0,0,5,0,8,1,34,678,453.5,66599893,453.20524173,0,2,1,453.20524173
-4.2,200,0,0,0,12,0,8,1,33,673,475.6,441306,475.30059866,0,8,11,475.30059866
6.8,39.7,0,0,0,10,0,5,1,41,865,578.6,6451149,578.24803063,0,0,0,578.24803063
2,58.1,0,0,0,4,0,1,1,20,397,266.30,4463,266.11676108,0,1,0,266.11676108
3.8,114,0,0,0,8,1,10,1,35,856,479.5,4474,479.20563565,0,1,0,479.20563565
N/A,0,0,0,0,0,0,0,1,1,0,58.693,935,57.935342,0,0,0,57.935342
4,95.2,0,0,0,4,0,2,1,21,404,327.12,4477,325.9861121,0,2,0,325.9861121
2.1,48.4,0,0,0,4,0,8,1,16,197,223.27,14866,223.12084340,0,0,0,223.12084340
1.3,186,0,0,0,14,0,14,1,44,1020,600.5,25495,600.14924298,0,1,4,600.14924298
0.8,97,0,0,0,5,0,4,1,15,228,211.17,47528,211.05930578,0,1,0,211.05930578
1.2,16.1,0,0,0,2,0,1,1,12,147,162.23,89594,162.115698455,0,0,1,162.115698455
0.4,50.2,0,0,0,3,0,1,1,9,114,123.11,938,123.032028402,0,1,0,123.032028402
0,33.1,0,0,0,2,0,1,1,8,65.5,109.13,7510,109.052763847,0,1,0,109.052763847
2.5,109,0,0,0,6,1,4,1,26,614,353.3,54676537,353.08993720,0,1,0,353.08993720
2.2,110,0,0,0,7,0,5,1,25,608,346.3,4485,346.11648630,0,1,0,346.11648630
0.7,126,0,1,0,7,1,4,1,19,386,285.28,6433427,285.04194163,0,0,0,285.04194163
4.9,97.6,0,0,0,9,0,6,1,39,817,529.5,644241,529.18379284,0,2,0,529.18379284
3.1,120,0,0,0,8,1,9,1,30,736,418.4,4497,418.17400117,0,1,0,418.17400117
-0.4,76.1,0,0,0,5,0,3,1,16,239,226.23,23009,226.10659032,0,0,0,226.10659032
4.3,101,0,0,0,7,0,8,1,40,892,539.6,135423438,539.25325455,0,2,0,539.25325455
2.2,72.9,0,0,0,3,0,3,1,24,449,320.4,24958200,320.16371127,0,2,1,320.16371127
2.2,131,0,0,0,8,0,7,1,35,964,499.5,155903259,499.24063901,0,3,6,499.24063901
3.3,110,0,0,0,7,1,7,1,28,704,388.4,4499,388.16343649,0,1,0,388.16343649
2.3,97,0,0,0,8,0,2,1,23,524,329.23,115355,329.05110691,0,0,0,329.05110691
2.2,87.3,0,0,0,4,0,1,1,21,452,281.27,4506,281.08004122,0,1,0,281.08004122
2.9,110,0,0,0,7,1,6,1,26,661,360.4,4507,360.13213636,0,1,0,360.13213636
0.2,66.1,0,0,0,3,0,0,1,4,24.8,63.013,944,62.995642894,0,1,0,62.995642894
0.2,18.1,0,0,0,1,0,0,1,2,2,30.006,145068,29.997988624,0,0,0,29.997988624
-0.5,121,0,1,0,6,0,2,1,17,390,238.16,6604200,238.03381930,0,1,0,238.03381930
0.2,126,0,1,0,5,0,2,1,14,261,198.14,5447130,198.03890469,0,2,0,198.03890469
0.1,47.6,0,0,0,2,0,0,1,2,8,28.014,947,28.006148008,0,0,0,28.006148008
0.5,19.1,0,0,0,2,0,0,1,3,25.8,44.013,948,44.001062628,0,0,0,44.001062628
1.6,140,0,1,0,8,0,9,1,21,349,331.5,3033637,331.11366728,0,2,0,331.11366728
5,24.1,0,0,0,2,0,4,1,20,231,260.3,6319,260.131348519,0,2,0,260.131348519
2,54.4,0,0,0,3,0,1,1,24,673,328.4,68783,328.20384475,0,1,6,328.20384475
4.2,58.6,0,0,0,3,0,10,1,21,283,293.4,2998,293.19909372,0,2,0,293.19909372
5.5,29.5,0,0,0,2,0,11,1,19,186,264.4,7700,264.208930132,0,1,0,264.208930132
-1.2,86.7,0,0,0,4,0,2,1,12,142,169.18,439260,169.07389321,0,4,1,169.07389321
2.9,41.5,0,0,0,2,0,1,1,19,376,270.71,2997,270.0559907,0,1,0,270.0559907
3.6,52.8,0,0,0,3,0,2,1,24,641,327.5,62930,327.219829168,1,2,6,327.219829168
3,37.3,0,0,0,2,0,1,1,22,594,298.4,6230,298.193280068,0,1,6,298.193280068
-1,72.9,0,0,0,7,0,3,1,23,519,319.33,4539,319.13321961,0,2,0,319.13321961
4.1,58.9,0,1,0,4,0,4,1,27,744,369.5,6540478,369.23039385,0,1,6,369.23039385
3.3,37.3,0,0,0,2,0,2,1,23,609,312.4,13109,312.208930132,0,1,6,312.208930132
4.5,12,0,0,0,1,0,3,1,20,307,263.4,4543,263.167399674,0,1,0,263.167399674
